internalTaxonId,redlistCategory
152895,1
152898,0
152899,0
152911,0
152918,0
152929,0
152940,0
152947,0
152951,0
163412,2
184178,0
38087,0
40836,0
40839,2
40854,0
40905,2
40909,1
40919,2
40929,0
40933,2
40967,2
46519,0
62367,0
62371,0
62373,0
151194,0
151195,0
151196,2
151197,0
151699,0
151701,2
151707,0
151713,2
151714,2
151726,0
151729,0
151731,2
151746,1
151750,0
151757,2
151765,0
151766,0
151786,0
151790,2
151809,0
151823,0
151824,0
151830,0
151832,0
151833,0
151841,0
151853,0
151854,0
151869,0
151876,0
151890,0
151893,0
151900,0
151910,2
151925,1
151947,1
151948,2
151957,0
151959,0
151962,2
151969,0
151975,0
151991,2
152004,2
152009,0
152034,1
152035,1
152036,0
152037,2
152057,2
152060,0
152062,0
152069,2
152073,0
152077,0
152094,0
152103,0
152107,2
152109,0
152118,0
152127,2
152136,0
152141,0
152146,0
152157,0
152161,0
152165,0
152175,0
152178,0
152181,1
152191,0
152212,0
152213,0
152217,0
152220,0
152232,0
152259,0
152265,0
152269,0
152288,2
152290,0
152292,0
152319,0
152329,0
152335,0
152336,0
152339,2
152345,0
152350,0
152362,0
152395,0
152398,0
152423,0
152448,0
152468,0
152476,1
152492,0
152493,0
152498,0
152504,0
152523,0
152526,0
152530,0
152548,1
152556,0
152569,2
152572,0
152584,0
152585,2
152586,1
152588,0
152597,2
152606,0
152607,0
152609,0
152626,2
152630,2
152639,0
152645,2
152667,0
152669,2
152686,0
152687,1
152690,0
152702,0
152711,0
152716,0
152728,0
152738,1
152742,0
152746,0
152755,2
152766,1
152775,0
152779,0
152780,2
152802,0
152816,1
152824,0
152840,0
152841,0
152857,0
152863,0
152865,0
152870,0
152894,2
152900,0
152906,2
152919,2
152928,0
152933,0
152937,2
152943,0
152955,2
16331287,0
16331318,2
40871,2
40874,2
40875,2
40883,2
40981,1
40986,0
40989,1
41000,2
41001,0
46508,0
46509,0
46511,0
46512,0
46518,0
62374,0
62376,0
151199,2
151200,0
151716,0
151717,0
151724,2
151728,0
151755,0
151764,0
151775,0
151780,0
151785,0
151791,2
151802,0
151838,0
151842,0
151845,0
151849,0
151915,0
151919,0
151932,2
151941,0
151996,0
152007,0
152016,0
152020,0
152022,0
152038,0
152042,0
152052,0
152063,0
152085,0
152088,0
152090,0
152099,0
152108,0
152119,0
152123,2
152126,0
152159,0
152166,0
152188,2
152202,1
152203,0
152210,0
152222,1
152234,0
152241,0
152242,0
152258,0
152263,2
152275,2
152287,0
152294,0
152298,0
152306,2
152316,0
152318,2
152331,0
152346,0
152351,0
152354,0
152367,0
152369,0
152371,0
152373,0
152374,0
152400,0
152409,2
152414,1
152416,0
152436,2
152457,0
152460,0
152465,1
152467,0
152500,0
152506,2
152511,0
152512,0
152513,1
152518,0
152519,0
152541,0
152544,0
152554,2
152564,0
152587,0
152590,0
152618,0
152623,0
152640,1
152644,0
152649,1
152651,0
152663,0
152672,0
152676,0
152678,0
152679,0
152681,0
152688,0
152700,0
152705,0
152715,0
152717,0
152736,0
152747,0
152752,2
152753,0
152756,0
152758,0
152771,0
152774,0
152790,0
152791,0
152815,0
152830,0
152838,0
152843,0
152846,0
152851,0
152861,2
152874,0
152876,2
152885,0
152886,0
152893,2
152896,0
152908,0
152910,0
152913,0
152938,0
152945,1
153107,0
153464,1
163410,0
181377,0
181379,2
184166,2
194045,0
152180,0
152411,0
152652,0
152832,0
152903,4
121392915,4
83774084,0
117482723,1
117483526,3
117487838,0
117488960,0
117489900,2
117490014,0
117491356,2
117491361,2
117511363,2
117511384,0
117511450,0
117511655,0
118133315,2
118134410,2
118135548,1
118135565,2
118138457,1
118143904,0
118144646,1
118153886,0
37419,3
116163079,2
121392707,4
121392871,4
121392899,0
121393855,3
121393963,4
121394185,4
121394433,4
121394464,3
121394473,3
121394557,0
121394579,0
121394625,0
121394822,3
121394825,0
121394865,2
121394929,2
121395056,3
121395088,3
121395255,3
121397185,3
121397188,4
121397193,3
121397196,4
121397200,4
121397209,3
121397212,3
121397235,0
121397252,3
121397262,3
121397265,0
121397280,0
121397304,4
121397307,3
121397419,2
121397525,2
121397534,2
121397537,0
121397574,4
121397753,3
121398027,3
121398045,3
121932826,3
121932944,0
121932969,4
121933019,0
121933032,3
121947222,2
121947309,2
121947342,3
121947344,4
121947348,3
121947378,3
121947385,0
121947387,4
121947389,4
121947398,2
121947400,2
121947402,4
121947428,4
121947496,2
121947543,2
121947560,4
121947587,2
121947590,3
121984718,4
121984727,4
121984730,3
121984734,4
121984794,4
121984797,4
121984827,3
121984856,2
121984859,3
121984862,4
121984865,4
121984868,2
121984875,0
121984885,4
121984891,4
121984911,2
121984920,3
121984927,4
121984936,2
121984946,4
121984979,0
121984999,2
121985197,2
32942,2
38050,2
38047,1
119854660,0
119854893,1
122101217,0
122101220,3
122101287,3
122101297,3
122101304,4
122101349,0
122101507,0
122155833,3
120072368,3
120073335,0
120073349,1
120073365,1
120073436,1
120073467,3
120073474,0
120073522,2
120073748,1
120074502,3
120074505,3
120074701,0
120074968,2
120074972,4
120075372,3
120075579,3
120075588,3
120075619,2
120075639,2
122227080,3
122227185,2
122227202,3
122227245,3
122227268,1
122229236,0
122229853,0
122230319,0
122230696,0
122230760,0
122230910,0
121394909,2
122381862,1
36255,0
110107676,3
85999384,4
122380888,3
61961845,0
110380830,0
122380773,2
122381060,4
122380890,3
122446980,4
122656643,0
122657142,1
122658246,0
122658293,0
122658311,0
122658361,0
122658385,0
122658401,0
122658566,0
122658582,0
122658780,0
122658795,0
118132805,3
118133235,2
118142510,0
118150764,0
118151001,0
118151029,0
118151040,0
118151767,0
118151946,0
118152228,4
118152349,0
118152532,2
118153159,0
118153874,0
118154096,1
118154498,0
118155374,1
118155825,0
118489956,0
118490866,3
118491446,0
118492986,0
118504722,0
118505214,0
31423,2
31426,2
31429,1
122908178,2
19180829,0
202914,2
79156563,3
13416997,0
122971191,3
31431,2
31435,4
31436,1
117907000,0
31439,1
158200,2
120930268,0
120930340,0
123663872,0
123664194,0
123664258,0
123664313,0
123664337,0
61656,2
123730366,3
123707198,4
123707219,0
123707223,3
123707227,3
123707239,0
123707256,4
123707260,4
123844196,3
83827703,0
79928148,2
79928092,0
123986030,5
123988049,2
124098500,4
30436,0
34886,3
36230,3
36240,3
38208,2
38275,2
38280,2
38284,2
38293,2
44279,0
44369,4
44421,0
44424,0
44432,4
19891452,0
19892171,0
19892536,0
19892537,0
19892830,3
124251479,4
124251868,0
117231139,1
117234776,0
117262818,3
117263378,0
117263632,3
117266201,0
117266592,2
117266799,0
117268707,2
117271173,2
117304453,2
117304544,4
117308749,3
117309565,0
117310829,2
117317008,0
117317098,2
117317183,2
117317196,2
117317200,3
117317205,1
117317210,1
117317653,0
117317810,3
117318042,0
117318272,0
117318939,2
117319117,0
117319192,1
117319713,2
117319869,0
117320049,0
117320059,1
117320064,3
117320130,0
117320758,0
117321427,2
117321804,2
117321808,0
117322164,1
117322216,2
117322390,0
117322430,1
117322530,1
117323202,1
117323322,1
117324854,0
117325396,1
117325441,2
117348900,0
117363138,0
117416842,1
117416998,0
117417035,3
117430714,0
117455490,2
117457227,0
117468246,3
117468914,3
117177707,2
117205858,0
117205960,3
117206335,0
117206565,0
117206799,2
117207071,0
117208046,3
117208141,3
117208146,0
117208250,0
117208284,0
117208295,0
117208304,2
117208308,2
117208319,3
117208339,3
117208343,0
117208387,0
117208431,0
117208490,3
117208516,0
50126577,2
34616,0
113271005,3
113271347,3
113271790,3
113287608,0
113287692,3
113288015,3
113288671,3
113290001,3
113290173,3
113292938,3
113293467,3
113293948,4
113294346,3
113294872,3
113295957,3
124572317,3
125036449,3
44393414,0
31446,3
57471077,2
33167,4
33370,3
33374,4
33376,4
33378,3
33380,4
33382,4
33389,4
33417,4
33431,2
33441,4
33620,0
33623,1
33717,0
36278,1
36296,1
36341,2
36343,0
37520,1
57356844,2
124635486,1
124635477,1
115646227,2
30939,3
34037,3
16757148,3
31895,4
33429,3
38153,2
33437,1
31930,2
125917324,2
125918206,1
193856,0
193546,0
33338,2
125958057,2
125958133,3
125958154,2
125958171,1
126025311,0
126025435,0
126039268,3
126039579,0
126039803,2
126039924,0
126040120,0
126040293,2
126040360,3
126040448,2
126041456,3
33216,4
44392729,0
34001,4
37460,2
36151,3
62974,3
34406,3
36038,2
36048,2
30845,1
126300165,3
126300171,2
126300334,0
126300434,3
126300544,2
126300580,0
126300596,0
126300605,2
44448,0
126338659,3
126339392,2
126339840,3
126339867,3
126339884,2
126339982,3
126340051,2
126340066,2
126340103,2
126340128,1
126340204,2
126340295,3
126340309,2
126340333,2
126340371,3
126340451,2
126340485,3
126340544,2
126340661,2
126341086,2
126341362,2
126341415,2
126341881,3
126344152,3
126344481,3
126344726,1
126344740,2
158847043,0
126487552,0
126487556,0
126487666,0
126487671,0
126487815,0
126488243,0
126488260,0
126488273,0
126488282,1
126488297,0
126490044,0
126492598,1
126492666,0
126492774,0
126493105,0
126493116,3
126493357,0
126493413,0
126493741,0
126493790,0
126493966,0
126493990,0
126494034,0
126494175,0
126494182,0
126494199,0
126494210,0
126494219,0
126494237,0
126494267,0
126498593,0
126499518,0
126494298,0
126494927,1
126494954,0
126495133,4
126495447,0
126495633,0
126495665,3
126495761,0
126495948,0
126495980,1
126496344,1
32728,3
33265,3
33268,4
33281,3
33537,1
33654,4
39034,2
126590704,1
31853,3
126593221,2
126593309,3
126598428,2
126602943,0
126603027,2
126603426,3
126603435,2
126603465,3
126603480,3
126603516,3
126603519,2
126603540,2
126603547,2
126603554,0
126603563,3
126603600,2
126603683,3
126603746,2
126603826,3
126603829,4
126608651,3
126608778,2
126608814,3
126608826,3
126609066,2
126609346,3
126609394,3
126609591,2
126610175,2
126610208,2
126610224,3
126610230,3
126610233,3
126610242,2
126610245,3
126610497,3
126610500,3
126610972,3
126612397,5
126618012,4
126618096,0
126618112,0
126618125,0
126618127,0
126618140,0
126618325,3
126618420,4
126618424,3
126618427,3
126618441,3
126618443,3
126618476,4
126618720,2
126619245,2
126619261,2
126620203,2
126621289,1
126621318,3
126621484,3
126621522,1
126621557,0
126622750,0
126622956,2
126624876,0
126624929,0
126665296,1
126693382,3
126693818,3
126693836,1
126694283,2
126712207,3
176478,0
126774357,1
126974326,1
126975712,1
126975761,0
126975826,3
126981022,1
126981039,3
126981070,3
126981217,0
126981265,1
126981299,4
126981317,4
126981351,1
126981497,3
126981509,4
126981623,3
126981640,3
126981709,4
126981736,1
126982037,3
126984007,4
126984012,3
126984023,0
126984049,0
126984115,3
126984262,0
126984277,0
126984318,4
126984385,3
126984410,1
126984427,3
126984458,1
126984481,2
126984511,4
126984516,4
33330,0
33327,1
36642,3
37881,0
32123,3
33341,3
127190092,2
127525329,0
124635355,0
13160684,0
128046063,1
128046123,2
128046218,2
128046756,2
128047235,2
128047627,2
128048594,2
128048691,0
128048774,0
128050276,0
127858782,3
127858879,3
127858994,3
127859068,0
128084581,3
128084656,3
128084737,4
128084767,3
128084900,3
128085076,2
128085204,2
128085297,3
128085314,0
128085420,3
128085426,0
128085463,0
128085492,2
128085496,0
128085511,2
128085517,0
128085543,3
128085635,3
128085689,3
128085771,2
128085793,3
128085823,0
128085998,0
128086221,0
128086357,4
128087828,3
128087961,0
128087993,1
128088142,3
128088209,2
128091369,0
128091842,2
128093556,2
128093582,2
128093611,2
128095209,0
128095355,3
128095495,1
128095524,0
128095528,2
128095990,3
128096054,3
128096288,2
128096655,4
128096815,0
128097435,0
128097451,0
128097510,0
128097603,0
128097689,3
128097900,3
128098122,4
128098225,0
128098380,0
128098401,2
128098413,3
128113022,3
128113173,2
128113197,0
36219,0
128098750,0
128098766,3
128098779,2
128098830,0
128098873,0
128098931,0
128099077,0
128099203,0
128099247,0
128099265,0
128099368,4
128113709,4
128113751,3
128113755,3
128113786,0
128113796,0
128113821,0
128114005,0
128114017,0
128114066,2
128114073,0
128114712,0
128114735,0
128114743,2
128114757,0
128114765,3
128114769,0
128114780,0
128114790,3
128114803,4
128114812,0
128114853,0
128114898,3
128141512,3
128141620,0
128141976,2
128189413,0
128225690,0
128227145,2
37468,1
128249340,2
128249374,3
128249395,0
128249444,0
128254704,3
128254708,3
128254718,3
128254788,3
128257129,4
128258133,2
128258227,0
128258265,3
128258870,2
128259655,0
128259702,3
34449,2
34216,3
34460,3
128380349,3
32240,3
32241,2
128417134,3
128417222,4
128417259,3
128417351,3
128417396,3
128417521,4
128417593,3
128417724,3
128417758,3
128417916,3
128418035,3
128418448,4
128418509,0
128418529,3
128418931,3
128419297,3
128419424,4
128419604,3
128419652,0
128419685,0
128419748,1
128419829,0
128419883,3
128419901,2
128419944,1
128420059,2
128420154,0
128420158,3
128420183,0
128420202,0
128420275,1
128420279,0
128420306,1
128420343,3
128420361,2
128420369,0
128420467,2
128420478,3
128420490,4
128420502,4
128420506,4
128420511,0
128420565,3
128420654,0
128420664,0
128420685,0
128420704,2
128420728,0
184432,3
128430615,3
128430630,3
128432761,3
128635823,0
128636937,0
128645949,4
128654222,3
128655301,1
128655704,0
128656797,3
128656941,3
128656989,3
128657055,2
128657073,3
128657078,3
128657213,4
128657229,3
128657746,0
128657873,3
128657898,3
128658096,3
128658340,0
128658350,3
128658408,3
128658446,3
128658541,2
128658577,1
128658599,0
128658620,3
128658666,1
128658808,0
128658818,2
128658824,3
128659016,3
128659051,3
128659199,2
128659215,0
128659450,2
128659464,3
128659470,2
128659490,3
128659496,2
128659501,0
128732921,1
203725,4
32770,2
87574106,1
129089723,1
129105010,0
129105602,0
129114432,0
129105021,0
129105140,0
129105149,0
129105182,0
129105190,0
129105196,0
129105205,0
129105630,1
129105638,0
129105642,0
129105647,0
42391,0
129270115,0
129270310,2
129271268,0
129271373,2
129271852,3
129272338,3
129332086,0
129332237,4
129332256,0
129332375,4
129332426,4
129332608,2
129332650,0
129332720,3
129332794,3
129332811,0
129333151,3
129333197,3
129333999,3
129334041,3
129334082,2
129334550,1
129335152,2
129335165,1
129335423,2
129335720,1
129335798,3
129335814,1
129335889,0
129335892,0
129335895,0
129335970,0
129335988,1
129336105,2
129336117,1
129336120,3
129336197,1
129336203,3
129336221,2
129337066,0
129337102,4
129337160,3
129337238,1
129337276,3
117486333,0
117487689,3
117511461,2
117511628,2
118153670,0
118154809,3
172193,0
129544096,3
129738968,0
129739546,2
129739558,2
129739645,1
96986556,0
103294457,2
129768110,4
32636,3
129875260,2
129883308,2
130347754,0
120930848,1
120932788,1
31280,2
131155456,2
131155483,2
31303,2
38095,1
131342505,4
131342668,2
131722834,2
131724352,3
78914554,1
32850,3
132512525,0
132513298,2
32927,0
157982,1
32736,0
132677147,0
34835,2
201883,1
201886,2
201887,0
201888,1
201889,3
201890,0
201907,0
201913,3
201915,2
201917,4
201918,2
201926,2
202202,0
202212,0
202214,0
202228,1
202229,0
202215,0
202232,0
44393286,2
132717094,4
132721576,3
132205805,1
132782481,3
132782882,3
132783034,4
132874359,2
132877426,0
132925582,0
34807,0
62587,0
62588,1
133039474,0
133044791,0
133045070,0
132680437,0
132683216,0
132683286,0
132683363,0
133163208,2
133248721,0
133250809,0
133250910,0
133251187,1
133252621,1
133252813,1
133256574,0
133309540,1
133311912,1
133312230,1
133319030,0
133320887,3
133321147,3
133321775,0
133373175,1
133374656,2
133374706,2
133374776,2
133374898,2
133375777,3
133376018,4
133376231,1
133377279,3
133377475,2
133377485,3
133379694,2
133380903,2
134234434,3
31263,4
134502186,0
134498856,3
134498932,2
134499093,3
134499098,0
134499105,0
134499182,3
134667267,2
133732509,0
126360594,0
126360712,0
126364470,1
18762781,0
135134065,3
153534,0
193835,0
152282,3
135303925,3
172161,0
31319,4
33325,0
116996384,0
116996325,0
116996347,0
116996352,0
116996360,0
116996379,0
116996387,0
63015,3
63017,3
73231040,0
62930,3
136055050,0
136055109,0
136055184,0
136055210,3
136055222,2
136055583,3
44393300,0
36425,3
33419,1
33425,0
36279,1
36428,0
136448097,0
136448234,1
136448387,2
136454592,2
136454646,3
136454669,3
136455322,3
136456284,1
136456294,1
136470338,3
136470583,3
63021,2
36284,3
30326,2
136619522,2
136619533,2
136619651,4
136619694,4
136620421,0
136621097,2
136621113,0
136621137,0
136621376,2
136641878,0
136641940,0
136641954,0
136642016,0
136642236,0
136642254,0
136642308,0
136642469,0
136642645,0
136642957,0
136642975,0
136643017,0
136643213,0
136643396,0
136643525,0
136643642,0
136643797,0
136643856,0
136643953,0
136644332,0
136644415,0
136644595,0
136644650,0
136645243,0
136660905,1
136661238,0
136661279,0
136663180,0
136663255,0
136663398,0
136663940,0
136664029,0
136664359,0
185250,0
164311,0
19180920,0
136745547,1
136746159,1
136746363,1
136749891,2
37491,4
126621644,0
136802322,3
37482,1
37481,2
158162,3
132415655,3
62510,1
32076,3
137359243,3
136621565,3
136621632,2
136621639,2
136621652,3
136621677,3
136621691,2
136621705,0
136749685,2
136749841,3
136749914,1
136749979,0
136750079,0
136750130,0
136750824,2
136751227,1
136751316,3
136808246,3
136808279,4
136808293,4
136808308,3
136808327,2
136808353,0
136808366,0
136808736,5
136808757,3
136808948,2
136809130,2
136813595,3
136813725,2
136813869,3
137371370,0
137371386,2
137371400,0
137371486,1
137371532,1
137371538,2
137371547,3
137371605,0
137371622,1
137371681,1
137371772,1
137372401,0
137372480,0
137372698,3
137373144,2
137373186,3
137373341,2
137373440,2
137373465,4
137373504,0
137373550,0
137373738,3
137373761,2
137373895,3
137374002,3
137374064,2
137374071,2
137393222,1
137393537,0
137394377,0
137394839,3
32739,0
37528,1
36297,0
31900,4
31904,3
31911,3
31933,2
33109,4
33454,2
37529,2
137471376,4
36298,1
137473848,4
137475342,2
137475926,3
137476021,3
137476475,4
137490665,3
137490771,3
137491702,3
37533,1
36299,0
33466,0
34792,2
36499,2
32749,4
32746,2
137640559,0
137640578,0
137640585,0
137640589,0
137640593,0
137640618,0
137640637,0
137640641,0
137640726,0
137640749,0
137640804,0
137640830,0
137640898,0
137640919,0
137640952,0
137640962,0
137641099,1
137679483,0
36347,2
63047,0
37541,1
137694291,1
37544,1
36342,1
36344,1
36414,1
63050,0
36415,0
63054,0
36419,1
137367236,2
137367386,2
137367476,3
137367604,1
137367946,0
137369994,0
137370049,2
137370256,2
137370328,0
137370437,0
137370493,1
137370540,2
137371135,0
137371342,2
137371373,3
137371504,3
137372472,3
137372476,3
137372484,2
137372633,3
137394261,3
137394684,4
137395092,3
137395118,4
137424970,0
137425134,2
137425287,3
137425598,3
137425613,0
137425709,0
137425835,0
137426423,0
137429161,3
137453498,0
137468837,3
137469022,0
137469064,0
137469647,3
137472457,0
137472980,0
137473219,3
137473639,3
137473658,2
137474948,0
137475331,2
137475379,0
137476018,0
137497628,2
137497656,0
137498965,3
137499055,0
137813882,0
137499177,2
137499442,0
137499910,0
137501599,2
137501990,0
137502357,0
137503961,4
137504423,0
137505028,3
137505651,3
137506066,0
137507112,3
137507192,0
137509467,0
137510190,0
137512052,3
137512519,0
137512598,0
137512689,0
137512841,3
137512995,3
137513080,2
137513122,3
137513527,3
137513754,0
137548734,2
137550956,3
137551412,3
137551417,2
137551420,3
137551423,3
137551607,3
137551624,0
137552047,2
137552141,4
137576587,3
137577307,3
137578819,3
137578845,0
137578906,0
137579274,3
137579286,0
137579310,0
137579317,2
137579425,2
137579457,3
137579495,3
137579525,3
137579555,3
137584385,1
137584401,3
137584441,0
137584459,3
137584515,2
137584525,1
137584539,1
137584555,2
137584565,3
137584579,3
137584615,3
137584631,3
137584647,2
137584650,4
137584709,2
137585325,3
137585426,3
137585475,3
137608145,2
137608176,4
137608179,2
137608189,3
137609656,4
137609684,3
137609900,3
137610062,3
137610146,3
137610261,2
137611157,0
137611294,3
137611401,3
137611810,3
137612637,3
137614644,2
137616482,0
137666450,0
137667531,2
137667759,3
137667770,3
137667784,3
137667884,2
137667984,3
137667987,3
137668351,2
137670216,3
137670419,3
137670467,3
137670683,2
137670756,3
137670920,1
137671012,2
137673124,0
137673521,0
137673586,4
137673689,3
137673710,2
137673716,0
137673747,0
137673855,2
137673911,3
137676174,0
137676226,3
137676237,2
137676253,3
137694387,3
137694776,3
137695994,0
137701410,0
137702041,3
137702052,1
137702162,3
137702165,2
137702367,3
137702371,0
137702522,2
137702525,1
137702528,0
137702553,3
137702556,0
137702559,0
137702588,3
137702665,2
137702804,2
137702813,3
137702834,1
137702880,4
137702883,2
137702887,4
137702890,0
137702903,3
137702913,3
137702929,3
137702933,3
137702943,0
137702947,4
137702950,3
137727500,4
137727515,2
137727540,0
137727578,0
137727635,0
137727691,3
137727714,3
137727738,2
62591597,0
62590299,3
137728783,4
137731438,0
137734115,0
137734344,0
137734866,0
137735059,3
137735073,3
69292059,1
137744471,0
137744647,0
137745147,2
137745461,0
137747777,0
137747803,3
137748022,0
137748157,0
137748221,1
137749787,3
137749913,0
137750397,3
137750859,0
137750945,3
137752041,2
137752839,0
137753555,3
137753789,2
137753879,3
137753891,3
137754245,3
137754265,0
137754297,2
137754348,2
137754421,3
137754571,0
137755130,0
137763621,4
137763762,0
137763777,2
137763784,2
137763791,2
137763877,4
137763942,3
137764007,2
137764011,3
137764022,4
137764123,3
137764149,3
137764164,4
137764184,4
137764355,3
137764500,3
137764518,0
137764534,2
137764540,3
137764547,4
137786888,3
137789768,3
137789786,3
137789795,3
137789798,3
137789820,4
137789847,2
137789976,2
137790241,3
137790249,2
137790288,0
137790315,0
137790473,2
137791329,2
137791387,4
137791506,0
137791727,3
137791803,0
137791810,3
137791820,3
137791839,4
137792645,2
137792777,3
137792799,3
137792847,3
137792869,3
137798611,2
137805572,4
137805575,2
137805599,0
137805678,0
137805729,3
137805733,4
137805738,3
137805741,3
137805820,0
137805844,1
137805925,2
137806532,0
137807180,2
137807353,0
137807392,3
137807424,2
137807436,0
137807480,0
137807486,2
137807574,0
137807778,3
137807803,4
137807809,4
137807825,3
137807832,3
137807942,4
137807948,3
137807968,2
137808096,2
137808137,0
137808670,3
137808683,3
137808690,0
137808902,2
137809110,0
137809516,4
137810781,0
137813184,2
137813362,0
137813709,3
137813816,0
137813830,2
137813841,2
137813853,1
137813905,2
137813948,0
137814033,0
137814396,2
137814577,4
137814595,3
137814605,3
137814867,4
137814886,3
137814960,3
137814978,4
137814983,3
137814989,2
137814995,0
137815167,1
137815172,4
137815332,3
137815340,3
137815346,3
137815359,3
137815362,1
137815388,1
137815667,3
137815780,2
137830619,0
137831330,0
137831347,4
137831817,3
137837619,3
37487,2
37483,3
34307,4
137401941,0
137404230,4
137404666,3
137408124,3
137408629,3
137409044,3
137409076,3
137409180,3
137409372,4
137412142,3
137412166,2
137412195,1
137412515,2
137417678,1
137437470,0
137522712,2
137522758,0
137522873,1
137524144,3
137527659,3
137527675,3
137527686,0
137527714,0
137548512,3
137552265,1
137552320,1
137554193,0
137555682,3
137557443,2
137557519,3
137557536,4
137568131,0
137568349,0
137568382,3
137569988,1
137573721,2
137580592,2
137581483,4
137581669,3
137582057,3
137582085,3
137582110,0
137582798,0
137583941,1
137584326,2
137584439,1
137584452,0
137584500,1
137584519,1
137584699,2
137990002,3
137990686,0
138001436,2
138012984,0
138013078,2
138013088,0
138013163,0
138013176,0
138013254,3
138013597,2
138013877,4
138013989,3
138013996,2
138014031,1
138014084,2
138014244,0
138014248,3
37485,3
37484,3
116996270,0
117002335,0
117002391,0
117002531,0
33343,1
138230637,0
138231531,0
138232730,0
138232766,1
138232778,1
138232461,0
138233014,0
32390,0
32515,1
32743,4
34284,2
35222,0
35225,0
35666,0
35669,2
35686,0
35715,3
36335,3
37084,0
120454578,0
135894600,0
135956601,3
138592979,1
138596086,2
138596228,1
138596663,2
138596875,2
138596935,0
138597057,1
185209,0
138974675,0
137745831,0
73094084,0
139600541,2
139600868,2
139603526,3
139684898,3
139795429,0
139795570,0
139795675,0
139795846,0
139796027,2
139796068,0
139796162,0
139796165,0
139796248,2
139796277,0
139796280,0
139796336,3
139796441,0
139799507,0
139802408,0
139805252,2
139806816,0
139825283,2
139825350,0
139826256,0
140149230,2
140149314,3
185261,0
185318,0
164104,0
185726,0
164331,0
185598,0
185674,0
140427320,0
177204,0
140428997,0
44392329,0
140430225,0
177215,0
177073,0
177265,0
168983,0
164494,0
185558,0
185221,0
185556,0
185447,0
185292,0
140933854,0
140938582,3
132416977,2
141522638,2
141549460,0
138094621,3
33993,3
64593905,3
142333859,4
30366,4
31978,1
33234,0
33988,0
142670470,3
142673415,0
142673434,0
142673456,0
142673479,0
142673732,0
142673835,0
142673838,0
142673871,0
142674119,0
142674156,0
142674182,0
142674226,0
142674258,0
142674388,0
142674422,0
142674453,0
142674486,0
142674495,0
142674531,0
126300258,2
126300282,0
126300285,0
126300288,3
126300370,2
126300373,0
126300379,0
126300382,2
31894,3
33372,2
36424,2
33379,2
36431,3
71714697,1
142766168,0
142766394,2
33914,1
142560281,1
142565395,3
142568517,2
142575706,2
142575800,1
142591442,0
142672317,3
142672365,0
142673611,3
142708660,4
142714353,3
142716616,3
142718633,4
142720315,1
142721175,3
142761861,4
142761882,3
142762777,2
142763544,3
142763550,0
142765550,1
142765925,3
142767026,3
142767131,0
142767934,2
142769197,3
142770161,3
142782744,3
142793326,1
142795009,3
142798601,2
142799151,3
142804048,4
142804352,3
142806797,3
142811841,3
142854917,4
142856207,4
142862255,3
142872191,2
142872818,3
142911040,1
142911767,2
143207510,3
143210515,0
143382061,0
143382443,2
143383954,0
143384247,3
143384941,2
143387718,0
143389678,0
143390840,2
143391478,2
143398399,0
143756194,2
138095255,2
143818770,2
143819016,0
143819239,0
143819265,0
143820411,0
143820509,0
143821313,0
143821334,0
143821516,0
143822082,0
39625,0
39639,0
39640,0
39645,0
39667,0
39670,0
39672,0
39673,3
39687,0
39689,0
39694,0
39696,0
39697,0
39699,0
39702,0
39706,0
39709,0
39711,0
40108,0
40109,0
40112,0
40114,0
48972051,0
48973443,0
48973548,0
48973551,0
48993569,0
49000822,2
49004395,0
49007141,0
49120197,0
63900984,0
63903055,0
66434469,0
66440095,0
66440152,0
66440739,0
66440994,0
66441100,0
66441131,0
66441142,0
66441262,0
66442319,0
66442395,0
66442586,0
66442862,0
66443322,0
66443785,0
66443934,0
66443946,0
66444109,0
66444175,0
66444267,2
66444501,0
66444514,0
66444577,0
66444713,0
66444745,0
97468272,0
97491393,0
97492172,0
97492184,2
97492346,0
97492461,2
97530166,0
97530511,0
97530632,2
97530730,0
98479659,0
98573483,0
99442739,0
99442790,0
107249835,0
107249907,0
107250156,0
107250310,0
107425199,0
144056912,0
67836767,0
142674555,0
126360299,0
144674963,2
144675118,0
144675128,0
62019103,0
144823011,2
144826108,0
144828060,0
145140441,4
144054181,2
144144668,3
145276608,3
145282240,2
145284779,2
145289771,0
145296164,0
145300152,3
145302576,0
145303941,3
145304101,0
145304181,4
145304783,0
145304923,3
145307776,3
145310499,0
145310916,4
145311967,4
145338082,0
145338616,3
145338809,0
145338841,3
145339587,3
145339945,4
145340206,3
145341304,4
145342272,0
145342921,0
145342947,0
145343777,3
145343889,4
145343961,3
145345281,0
145345415,0
145404427,0
145405602,4
145405929,4
70102431,2
61985445,2
62020922,0
142674712,0
61781976,0
61985509,3
61986213,1
62508,0
145693608,1
145394842,1
145395305,3
145395376,4
145395580,3
145395156,4
146078750,1
145395234,2
145395447,3
128269459,2
146083446,0
146084700,0
146084767,0
146085044,0
146085071,0
146085191,1
146085248,0
146085259,0
146085278,4
146085915,1
146086034,2
146086425,3
146086477,0
146086501,0
146086666,0
146086849,3
146086886,2
146086967,2
146086995,0
146087037,1
146088388,0
146088415,2
146088551,0
146088567,0
146088572,2
146088830,0
146088895,1
146088963,0
146089006,0
145396453,2
145396532,2
145396571,0
32083,2
145396634,3
145396776,2
145396798,3
145396954,0
145397038,0
145397094,2
62026268,0
61957203,0
61989169,0
